0,1742718251.311011,1742718253.323945,1
2,1742718253.323948,1742718255.358850,3
4,1742718255.358853,1742718257.394132,5
3,1742718257.394134,1742718259.394238,4
2,1742718259.394241,1742718261.418056,3
1,1742718261.418058,1742718263.422055,2
3,1742718263.422057,1742718265.426920,4
0,1742718265.426922,1742718267.460243,1
1,1742718267.460245,1742718269.497433,2
4,1742718269.497436,1742718271.527678,5
3,1742718271.527680,1742718273.558121,4
3,1742718273.558123,1742718275.597469,4
4,1742718275.597471,1742718277.600624,5
0,1742718277.600627,1742718279.603000,1
1,1742718279.603002,1742718281.636076,2
4,1742718281.636079,1742718283.672229,5
0,1742718283.672231,1742718285.702440,1
2,1742718285.702442,1742718287.741416,3
1,1742718287.741418,1742718289.741803,2
2,1742718289.741805,1742718291.766171,3
10,1742718291.766173,1742718293.767766,Five
8,1742718293.767767,1742718295.768628,Three
6,1742718295.768631,1742718297.769719,One
7,1742718297.769722,1742718299.810430,Two
14,1742718299.810432,1742718301.811478,Nine
7,1742718301.811480,1742718303.811770,Two
14,1742718303.811773,1742718305.843533,Nine
10,1742718305.843535,1742718307.881079,Five
9,1742718307.881081,1742718309.917254,Four
13,1742718309.917256,1742718311.919277,Eight
9,1742718311.919280,1742718313.942722,Four
12,1742718313.942724,1742718315.955437,Seven
8,1742718315.955439,1742718317.986019,Three
11,1742718317.986022,1742718320.022641,Six
10,1742718320.022644,1742718322.048667,Five
11,1742718322.048669,1742718324.051643,Six
13,1742718324.051645,1742718326.052823,Eight
5,1742718326.052825,1742718328.094362,Zero
12,1742718328.094364,1742718330.122729,Seven
5,1742718330.122732,1742718332.127120,Zero
6,1742718332.127122,1742718334.129389,One
5,1742718334.129392,1742718336.160323,Zero
14,1742718336.160325,1742718338.193958,Nine
7,1742718338.193960,1742718340.231367,Two
6,1742718340.231369,1742718342.233333,One
10,1742718342.233336,1742718344.259738,Five
12,1742718344.259740,1742718346.301156,Seven
12,1742718346.301158,1742718348.305293,Seven
6,1742718348.305296,1742718350.326370,One
9,1742718350.326372,1742718352.326886,Four
11,1742718352.326888,1742718354.329855,Six
7,1742718354.329857,1742718356.330976,Two
9,1742718356.330979,1742718358.333702,Four
8,1742718358.333705,1742718360.374557,Three
10,1742718360.374559,1742718362.376865,Five
11,1742718362.376867,1742718364.410722,Six
8,1742718364.410724,1742718366.442218,Three
13,1742718366.442220,1742718368.445252,Eight
13,1742718368.445254,1742718370.446434,Eight
5,1742718370.446436,1742718372.447885,Zero
14,1742718372.447888,1742718374.477562,Nine
10,1742718374.477564,1742718376.480729,Five
16,1742718376.480731,1742718378.515880,wrist_down
16,1742718378.515882,1742718380.517821,wrist_down
17,1742718380.517823,1742718382.519458,wrist_left
15,1742718382.519461,1742718384.519591,wrist_up
15,1742718384.519594,1742718386.544159,wrist_up
17,1742718386.544161,1742718388.544368,wrist_left
16,1742718388.544370,1742718390.549024,wrist_down
17,1742718390.549026,1742718392.591281,wrist_left
16,1742718392.591283,1742718394.593367,wrist_down
15,1742718394.593369,1742718396.618640,wrist_up
17,1742718396.618642,1742718398.659308,wrist_left
15,1742718398.659310,1742718400.692959,wrist_up
