4,1753288988.965885,1753288991.000669,5
0,1753288991.000673,1753288993.039294,1
3,1753288993.039298,1753288995.062540,4
0,1753288995.062541,1753288997.063496,1
2,1753288997.063498,1753288999.067429,3
1,1753288999.067431,1753289001.067552,2
4,1753289001.067554,1753289003.074125,5
1,1753289003.074127,1753289005.078659,2
3,1753289005.078661,1753289007.113951,4
2,1753289007.113954,1753289009.144850,3
1,1753289009.144852,1753289011.179268,2
2,1753289011.179271,1753289013.181065,3
0,1753289013.181067,1753289015.181494,1
4,1753289015.181496,1753289017.181626,5
3,1753289017.181628,1753289019.183631,4
4,1753289019.183632,1753289021.217025,5
3,1753289021.217027,1753289023.248769,4
1,1753289023.248771,1753289025.252427,2
0,1753289025.252430,1753289027.252838,1
2,1753289027.252840,1753289029.286461,3
10,1753289029.286463,1753289031.288036,Five
5,1753289031.288038,1753289033.316728,Zero
5,1753289033.316730,1753289035.318382,Zero
7,1753289035.318384,1753289037.359426,Two
10,1753289037.359428,1753289039.388761,Five
9,1753289039.388763,1753289041.391251,Four
6,1753289041.391253,1753289043.424554,One
14,1753289043.424557,1753289045.428082,Nine
13,1753289045.428084,1753289047.462168,Eight
13,1753289047.462170,1753289049.464614,Eight
7,1753289049.464616,1753289051.496749,Two
11,1753289051.496751,1753289053.497818,Six
14,1753289053.497820,1753289055.532208,Nine
6,1753289055.532210,1753289057.534328,One
12,1753289057.534330,1753289059.567833,Seven
11,1753289059.567834,1753289061.602118,Six
8,1753289061.602120,1753289063.602730,Three
9,1753289063.602732,1753289065.603006,Four
10,1753289065.603008,1753289067.604578,Five
12,1753289067.604580,1753289069.608720,Seven
8,1753289069.608723,1753289071.609090,Three
10,1753289071.609093,1753289073.612846,Five
12,1753289073.612849,1753289075.612907,Seven
13,1753289075.612910,1753289077.612969,Eight
5,1753289077.612972,1753289079.638153,Zero
8,1753289079.638155,1753289081.645032,Three
9,1753289081.645035,1753289083.680942,Four
11,1753289083.680945,1753289085.707794,Six
9,1753289085.707796,1753289087.708056,Four
11,1753289087.708058,1753289089.715231,Six
8,1753289089.715233,1753289091.715770,Three
14,1753289091.715772,1753289093.717443,Nine
7,1753289093.717445,1753289095.719636,Two
14,1753289095.719638,1753289097.751690,Nine
10,1753289097.751692,1753289099.758070,Five
12,1753289099.758072,1753289101.785806,Seven
5,1753289101.785808,1753289103.828142,Zero
6,1753289103.828145,1753289105.861361,One
6,1753289105.861364,1753289107.891723,One
13,1753289107.891725,1753289109.893543,Eight
7,1753289109.893546,1753289111.894251,Two
