4,1753299513.367861,1753299515.903802,5
0,1753299515.903807,1753299518.437428,1
3,1753299518.437432,1753299520.970343,4
0,1753299520.970345,1753299523.504354,1
4,1753299523.504356,1753299526.038235,5
2,1753299526.038237,1753299528.542664,3
2,1753299528.542666,1753299531.072417,3
3,1753299531.072419,1753299533.572631,4
1,1753299533.572633,1753299536.078855,2
1,1753299536.078857,1753299538.617061,2
4,1753299538.617063,1753299541.152263,5
1,1753299541.152265,1753299543.675585,2
4,1753299543.675588,1753299546.181456,5
3,1753299546.181458,1753299548.717052,4
0,1753299548.717054,1753299551.252502,1
2,1753299551.252504,1753299553.784242,3
1,1753299553.784244,1753299556.288954,2
3,1753299556.288956,1753299558.822951,4
0,1753299558.822954,1753299561.355236,1
2,1753299561.355238,1753299563.859931,3
10,1753299563.859933,1753299566.391902,Five
9,1753299566.391904,1753299568.897702,Four
11,1753299568.897704,1753299571.427381,Six
9,1753299571.427383,1753299573.929427,Four
6,1753299573.929429,1753299576.470802,One
5,1753299576.470805,1753299578.992691,Zero
5,1753299578.992694,1753299581.498854,Zero
10,1753299581.498857,1753299584.001322,Five
12,1753299584.001325,1753299586.503967,Seven
11,1753299586.503968,1753299589.035268,Six
14,1753299589.035270,1753299591.536258,Nine
14,1753299591.536260,1753299594.040027,Nine
13,1753299594.040030,1753299596.573425,Eight
6,1753299596.573428,1753299599.080443,One
10,1753299599.080446,1753299601.614344,Five
7,1753299601.614346,1753299604.142864,Two
8,1753299604.142866,1753299606.645781,Three
8,1753299606.645783,1753299609.148116,Three
12,1753299609.148118,1753299611.685904,Seven
13,1753299611.685906,1753299614.218474,Eight
7,1753299614.218476,1753299616.751319,Two
6,1753299616.751322,1753299619.287165,One
12,1753299619.287167,1753299621.821546,Seven
5,1753299621.821548,1753299624.353238,Zero
10,1753299624.353239,1753299626.853378,Five
9,1753299626.853380,1753299629.355072,Four
14,1753299629.355074,1753299631.856163,Nine
12,1753299631.856165,1753299634.390855,Seven
13,1753299634.390857,1753299636.891359,Eight
8,1753299636.891361,1753299639.396091,Three
7,1753299639.396093,1753299641.901553,Two
9,1753299641.901555,1753299644.429164,Four
13,1753299644.429166,1753299646.969693,Eight
5,1753299646.969695,1753299649.493739,Zero
6,1753299649.493742,1753299652.000210,One
11,1753299652.000213,1753299654.503198,Six
7,1753299654.503200,1753299657.037178,Two
14,1753299657.037181,1753299659.571351,Nine
8,1753299659.571354,1753299662.072464,Three
10,1753299662.072466,1753299664.599876,Five
11,1753299664.599878,1753299667.107293,Six
