4,1743381336.632220,1743381338.647965,5
0,1743381338.647967,1743381340.664284,1
2,1743381340.664286,1743381342.680129,3
3,1743381342.680131,1743381344.695854,4
0,1743381344.695856,1743381346.711303,1
2,1743381346.711305,1743381348.727064,3
4,1743381348.727066,1743381350.743333,5
1,1743381350.743334,1743381352.759225,2
3,1743381352.759227,1743381354.775582,4
1,1743381354.775583,1743381356.791190,2
4,1743381356.791192,1743381358.823189,5
0,1743381358.823191,1743381360.838888,1
2,1743381360.838890,1743381362.839177,3
1,1743381362.839179,1743381364.870850,2
2,1743381364.870852,1743381366.886732,3
1,1743381366.886735,1743381368.902791,2
4,1743381368.902792,1743381370.918592,5
3,1743381370.918594,1743381372.934638,4
3,1743381372.934639,1743381374.950696,4
0,1743381374.950698,1743381376.966207,1
10,1743381376.966209,1743381378.982560,Five
7,1743381378.982562,1743381380.998261,Two
8,1743381380.998263,1743381383.014389,Three
14,1743381383.014391,1743381385.030365,Nine
13,1743381385.030368,1743381387.046120,Eight
6,1743381387.046122,1743381389.062274,One
9,1743381389.062277,1743381391.077807,Four
11,1743381391.077808,1743381393.093373,Six
5,1743381393.093375,1743381395.125429,Zero
6,1743381395.125431,1743381397.141105,One
13,1743381397.141107,1743381399.157057,Eight
12,1743381399.157058,1743381401.173158,Seven
10,1743381401.173160,1743381403.189047,Five
8,1743381403.189049,1743381405.205170,Three
12,1743381405.205172,1743381407.220883,Seven
5,1743381407.220885,1743381409.252782,Zero
10,1743381409.252784,1743381411.268811,Five
14,1743381411.268813,1743381413.284977,Nine
11,1743381413.284978,1743381415.316723,Six
9,1743381415.316725,1743381417.332906,Four
7,1743381417.332908,1743381419.348593,Two
7,1743381419.348595,1743381421.380624,Two
5,1743381421.380626,1743381423.428408,Zero
14,1743381423.428410,1743381425.444408,Nine
14,1743381425.444410,1743381427.459941,Nine
6,1743381427.459943,1743381429.476242,One
9,1743381429.476244,1743381431.492044,Four
10,1743381431.492046,1743381433.507969,Five
6,1743381433.507971,1743381435.523440,One
11,1743381435.523443,1743381437.539265,Six
11,1743381437.539267,1743381439.571299,Six
7,1743381439.571300,1743381441.587360,Two
8,1743381441.587362,1743381443.587477,Three
12,1743381443.587479,1743381445.603049,Seven
13,1743381445.603051,1743381447.635075,Eight
10,1743381447.635076,1743381449.667051,Five
12,1743381449.667053,1743381451.683439,Seven
5,1743381451.683442,1743381453.714978,Zero
9,1743381453.714980,1743381455.730911,Four
8,1743381455.730913,1743381457.747128,Three
13,1743381457.747130,1743381459.762707,Eight
10,1743381459.762709,1743381461.778786,Five
15,1743381461.778787,1743381463.794542,wrist_up
16,1743381463.794544,1743381465.810318,wrist_down
17,1743381465.810320,1743381467.826590,wrist_left
17,1743381467.826593,1743381469.842419,wrist_left
16,1743381469.842421,1743381471.858411,wrist_down
15,1743381471.858413,1743381473.874219,wrist_up
17,1743381473.874220,1743381475.889636,wrist_left
15,1743381475.889637,1743381477.905393,wrist_up
15,1743381477.905394,1743381479.937795,wrist_up
16,1743381479.937797,1743381481.953704,wrist_down
16,1743381481.953706,1743381483.969162,wrist_down
17,1743381483.969164,1743381485.985091,wrist_left
