4,1743382531.598189,1743382533.598617,5
1,1743382533.598620,1743382535.614344,2
2,1743382535.614346,1743382537.614390,3
0,1743382537.614393,1743382539.614766,1
3,1743382539.614768,1743382541.629987,4
0,1743382541.629988,1743382543.646255,1
1,1743382543.646257,1743382545.662133,2
3,1743382545.662135,1743382547.678108,4
4,1743382547.678110,1743382549.709720,5
2,1743382549.709722,1743382551.725378,3
2,1743382551.725380,1743382553.741351,3
1,1743382553.741353,1743382555.757168,2
4,1743382555.757170,1743382557.773390,5
3,1743382557.773392,1743382559.789276,4
2,1743382559.789277,1743382561.804679,3
1,1743382561.804681,1743382563.820805,2
4,1743382563.820807,1743382565.836598,5
0,1743382565.836601,1743382567.852844,1
0,1743382567.852846,1743382569.869170,1
3,1743382569.869172,1743382571.884249,4
10,1743382571.884251,1743382573.900472,Five
12,1743382573.900473,1743382575.916768,Seven
6,1743382575.916770,1743382577.932417,One
5,1743382577.932419,1743382579.964693,Zero
7,1743382579.964694,1743382581.980227,Two
13,1743382581.980229,1743382583.996369,Eight
14,1743382583.996371,1743382586.012334,Nine
9,1743382586.012336,1743382588.028356,Four
8,1743382588.028357,1743382590.044127,Three
5,1743382590.044129,1743382592.059884,Zero
8,1743382592.059886,1743382594.076191,Three
7,1743382594.076193,1743382596.092007,Two
12,1743382596.092009,1743382598.107980,Seven
13,1743382598.107982,1743382600.123378,Eight
10,1743382600.123380,1743382602.139813,Five
9,1743382602.139814,1743382604.155287,Four
11,1743382604.155289,1743382606.171171,Six
14,1743382606.171173,1743382608.187133,Nine
10,1743382608.187135,1743382610.218642,Five
11,1743382610.218644,1743382612.234532,Six
6,1743382612.234534,1743382614.234758,One
9,1743382614.234760,1743382616.234803,Four
13,1743382616.234805,1743382618.250493,Eight
11,1743382618.250495,1743382620.266691,Six
12,1743382620.266692,1743382622.266873,Seven
14,1743382622.266875,1743382624.298263,Nine
12,1743382624.298265,1743382626.330210,Seven
10,1743382626.330212,1743382628.330343,Five
9,1743382628.330345,1743382630.362344,Four
7,1743382630.362346,1743382632.377743,Two
8,1743382632.377745,1743382634.394454,Three
5,1743382634.394456,1743382636.410047,Zero
10,1743382636.410049,1743382638.442226,Five
14,1743382638.442228,1743382640.474002,Nine
6,1743382640.474004,1743382642.489614,One
6,1743382642.489616,1743382644.504957,One
5,1743382644.504959,1743382646.521524,Zero
8,1743382646.521526,1743382648.537424,Three
11,1743382648.537426,1743382650.569385,Six
13,1743382650.569387,1743382652.584615,Eight
7,1743382652.584618,1743382654.600774,Two
10,1743382654.600776,1743382656.632862,Five
15,1743382656.632863,1743382658.632882,wrist_up
16,1743382658.632883,1743382660.649296,wrist_down
16,1743382660.649298,1743382662.664447,wrist_down
17,1743382662.664449,1743382664.696150,wrist_left
15,1743382664.696152,1743382666.696522,wrist_up
17,1743382666.696523,1743382668.712828,wrist_left
16,1743382668.712829,1743382670.728228,wrist_down
16,1743382670.728230,1743382672.744027,wrist_down
17,1743382672.744029,1743382674.760204,wrist_left
15,1743382674.760206,1743382676.776712,wrist_up
15,1743382676.776714,1743382678.792179,wrist_up
17,1743382678.792181,1743382680.823787,wrist_left
