0,1743580641.605570,1743580643.621232,1
1,1743580643.621235,1743580645.621511,2
0,1743580645.621513,1743580647.637346,1
2,1743580647.637348,1743580649.637609,3
3,1743580649.637611,1743580651.669803,4
4,1743580651.669805,1743580653.701483,5
2,1743580653.701485,1743580655.717465,3
3,1743580655.717467,1743580657.733553,4
1,1743580657.733555,1743580659.765316,2
4,1743580659.765318,1743580661.781674,5
0,1743580661.781676,1743580663.797541,1
4,1743580663.797544,1743580665.797961,5
0,1743580665.797962,1743580667.813771,1
2,1743580667.813773,1743580669.829276,3
2,1743580669.829278,1743580671.829906,3
1,1743580671.829907,1743580673.845906,2
1,1743580673.845908,1743580675.861760,2
3,1743580675.861762,1743580677.877697,4
4,1743580677.877699,1743580679.893915,5
3,1743580679.893917,1743580681.925958,4
10,1743580681.925960,1743580683.957403,Five
12,1743580683.957405,1743580685.989698,Seven
13,1743580685.989700,1743580688.005864,Eight
10,1743580688.005866,1743580690.021025,Five
14,1743580690.021026,1743580692.021428,Nine
9,1743580692.021431,1743580694.037625,Four
11,1743580694.037627,1743580696.053292,Six
7,1743580696.053294,1743580698.068869,Two
5,1743580698.068870,1743580700.084894,Zero
13,1743580700.084896,1743580702.101829,Eight
9,1743580702.101831,1743580704.117188,Four
12,1743580704.117189,1743580706.117550,Seven
6,1743580706.117551,1743580708.132860,One
8,1743580708.132862,1743580710.149704,Three
14,1743580710.149705,1743580712.181634,Nine
6,1743580712.181636,1743580714.197590,One
8,1743580714.197591,1743580716.213777,Three
5,1743580716.213779,1743580718.213895,Zero
11,1743580718.213897,1743580720.229093,Six
7,1743580720.229095,1743580722.229707,Two
10,1743580722.229709,1743580724.229772,Five
8,1743580724.229774,1743580726.245095,Three
14,1743580726.245097,1743580728.261667,Nine
6,1743580728.261669,1743580730.277596,One
11,1743580730.277598,1743580732.293790,Six
9,1743580732.293792,1743580734.309945,Four
10,1743580734.309946,1743580736.325851,Five
6,1743580736.325854,1743580738.340977,One
13,1743580738.340979,1743580740.357841,Eight
12,1743580740.357843,1743580742.373869,Seven
12,1743580742.373871,1743580744.389872,Seven
8,1743580744.389874,1743580746.404838,Three
13,1743580746.404840,1743580748.405013,Eight
5,1743580748.405015,1743580750.405749,Zero
10,1743580750.405751,1743580752.420775,Five
7,1743580752.420777,1743580754.436878,Two
7,1743580754.436880,1743580756.436962,Two
14,1743580756.436964,1743580758.453245,Nine
9,1743580758.453247,1743580760.485245,Four
11,1743580760.485246,1743580762.485274,Six
5,1743580762.485276,1743580764.501494,Zero
10,1743580764.501496,1743580766.517021,Five
17,1743580766.517022,1743580768.532854,wrist_left
15,1743580768.532856,1743580770.533105,wrist_up
17,1743580770.533107,1743580772.549547,wrist_left
16,1743580772.549549,1743580774.565627,wrist_down
15,1743580774.565629,1743580776.597282,wrist_up
16,1743580776.597284,1743580778.613543,wrist_down
16,1743580778.613545,1743580780.629660,wrist_down
15,1743580780.629663,1743580782.661528,wrist_up
17,1743580782.661530,1743580784.693840,wrist_left
17,1743580784.693842,1743580786.725434,wrist_left
15,1743580786.725436,1743580788.740909,wrist_up
16,1743580788.740911,1743580790.757600,wrist_down
