2,1743466010.698059,1743466012.732119,3
0,1743466012.732122,1743466014.765273,1
3,1743466014.765275,1743466016.768163,4
4,1743466016.768166,1743466018.768382,5
3,1743466018.768385,1743466020.769641,4
4,1743466020.769643,1743466022.770602,5
0,1743466022.770604,1743466024.772162,1
2,1743466024.772164,1743466026.772600,3
1,1743466026.772602,1743466028.806704,2
1,1743466028.806706,1743466030.840712,2
4,1743466030.840714,1743466032.874472,5
0,1743466032.874475,1743466034.910603,1
1,1743466034.910605,1743466036.944872,2
1,1743466036.944874,1743466038.976501,2
0,1743466038.976503,1743466040.979552,1
3,1743466040.979554,1743466042.980997,4
4,1743466042.980999,1743466044.981781,5
3,1743466044.981783,1743466047.010799,4
2,1743466047.010801,1743466049.014407,3
2,1743466049.014409,1743466051.016757,3
10,1743466051.016759,1743466053.018622,Five
12,1743466053.018624,1743466055.019530,Seven
14,1743466055.019533,1743466057.055038,Nine
5,1743466057.055040,1743466059.091181,Zero
14,1743466059.091184,1743466061.122342,Nine
12,1743466061.122344,1743466063.124974,Seven
13,1743466063.124976,1743466065.159504,Eight
11,1743466065.159506,1743466067.193310,Six
8,1743466067.193312,1743466069.227389,Three
13,1743466069.227392,1743466071.227400,Eight
9,1743466071.227402,1743466073.227784,Four
6,1743466073.227786,1743466075.228885,One
11,1743466075.228887,1743466077.264354,Six
7,1743466077.264356,1743466079.299387,Two
6,1743466079.299389,1743466081.300190,One
5,1743466081.300191,1743466083.300659,Zero
10,1743466083.300661,1743466085.301640,Five
7,1743466085.301642,1743466087.303878,Two
8,1743466087.303880,1743466089.335715,Three
9,1743466089.335717,1743466091.370804,Four
10,1743466091.370806,1743466093.371863,Five
14,1743466093.371865,1743466095.406632,Nine
13,1743466095.406634,1743466097.441553,Eight
8,1743466097.441555,1743466099.475741,Three
6,1743466099.475743,1743466101.504482,One
7,1743466101.504484,1743466103.510657,Two
9,1743466103.510659,1743466105.543684,Four
8,1743466105.543687,1743466107.545366,Three
11,1743466107.545368,1743466109.546960,Six
13,1743466109.546962,1743466111.580207,Eight
5,1743466111.580211,1743466113.615657,Zero
10,1743466113.615660,1743466115.625723,Five
14,1743466115.625726,1743466117.626317,Nine
6,1743466117.626321,1743466119.657692,One
10,1743466119.657694,1743466121.690591,Five
9,1743466121.690594,1743466123.719629,Four
7,1743466123.719631,1743466125.720778,Two
12,1743466125.720781,1743466127.726266,Seven
12,1743466127.726268,1743466129.761573,Seven
11,1743466129.761576,1743466131.761980,Six
5,1743466131.761982,1743466133.762951,Zero
10,1743466133.762953,1743466135.766313,Five
17,1743466135.766315,1743466137.800277,wrist_left
17,1743466137.800280,1743466139.834623,wrist_left
15,1743466139.834626,1743466141.868518,wrist_up
16,1743466141.868520,1743466143.905424,wrist_down
15,1743466143.905426,1743466145.906659,wrist_up
16,1743466145.906661,1743466147.907055,wrist_down
15,1743466147.907058,1743466149.908705,wrist_up
15,1743466149.908707,1743466151.929147,wrist_up
17,1743466151.929149,1743466153.936453,wrist_left
16,1743466153.936455,1743466155.937662,wrist_down
16,1743466155.937664,1743466157.938035,wrist_down
17,1743466157.938037,1743466159.939659,wrist_left
