2,1743465719.336652,1743465721.346895,3
3,1743465721.346899,1743465723.347978,4
3,1743465723.347980,1743465725.349650,4
4,1743465725.349652,1743465727.349966,5
1,1743465727.349968,1743465729.379099,2
0,1743465729.379101,1743465731.418650,1
1,1743465731.418652,1743465733.452313,2
0,1743465733.452315,1743465735.486088,1
2,1743465735.486090,1743465737.489112,3
4,1743465737.489114,1743465739.520390,5
4,1743465739.520393,1743465741.553473,5
3,1743465741.553475,1743465743.556196,4
2,1743465743.556199,1743465745.560457,3
3,1743465745.560459,1743465747.563640,4
0,1743465747.563642,1743465749.587709,1
4,1743465749.587711,1743465751.632917,5
0,1743465751.632919,1743465753.658870,1
1,1743465753.658873,1743465755.700931,2
1,1743465755.700933,1743465757.721333,2
2,1743465757.721336,1743465759.724110,3
10,1743465759.724113,1743465761.729870,Five
12,1743465761.729871,1743465763.732994,Seven
11,1743465763.732996,1743465765.767107,Six
8,1743465765.767109,1743465767.798842,Three
14,1743465767.798844,1743465769.800699,Nine
6,1743465769.800701,1743465771.804380,One
14,1743465771.804382,1743465773.838057,Nine
10,1743465773.838059,1743465775.842215,Five
9,1743465775.842217,1743465777.845274,Four
12,1743465777.845276,1743465779.870184,Seven
5,1743465779.870187,1743465781.871071,Zero
10,1743465781.871073,1743465783.913684,Five
7,1743465783.913686,1743465785.916521,Two
6,1743465785.916524,1743465787.940230,One
5,1743465787.940232,1743465789.945567,Zero
13,1743465789.945569,1743465791.948675,Eight
8,1743465791.948677,1743465793.950844,Three
9,1743465793.950847,1743465795.981910,Four
11,1743465795.981912,1743465798.017248,Six
13,1743465798.017251,1743465800.049476,Eight
7,1743465800.049478,1743465802.050894,Two
7,1743465802.050896,1743465804.091248,Two
12,1743465804.091250,1743465806.123200,Seven
12,1743465806.123203,1743465808.127962,Seven
14,1743465808.127966,1743465810.147280,Nine
8,1743465810.147282,1743465812.148224,Three
9,1743465812.148226,1743465814.155539,Four
6,1743465814.155541,1743465816.195766,One
5,1743465816.195769,1743465818.223485,Zero
8,1743465818.223487,1743465820.225041,Three
10,1743465820.225043,1743465822.229608,Five
13,1743465822.229610,1743465824.264026,Eight
5,1743465824.264028,1743465826.264894,Zero
9,1743465826.264896,1743465828.295683,Four
14,1743465828.295685,1743465830.295710,Nine
7,1743465830.295712,1743465832.296103,Two
11,1743465832.296105,1743465834.296996,Six
13,1743465834.296998,1743465836.334498,Eight
6,1743465836.334501,1743465838.373105,One
10,1743465838.373107,1743465840.406696,Five
11,1743465840.406699,1743465842.411601,Six
10,1743465842.411603,1743465844.441350,Five
15,1743465844.441352,1743465846.444372,wrist_up
17,1743465846.444374,1743465848.479942,wrist_left
17,1743465848.479944,1743465850.500940,wrist_left
16,1743465850.500943,1743465852.505444,wrist_down
16,1743465852.505446,1743465854.505618,wrist_down
15,1743465854.505620,1743465856.510296,wrist_up
17,1743465856.510298,1743465858.516167,wrist_left
16,1743465858.516169,1743465860.548251,wrist_down
15,1743465860.548253,1743465862.548514,wrist_up
16,1743465862.548516,1743465864.549017,wrist_down
17,1743465864.549019,1743465866.586741,wrist_left
15,1743465866.586743,1743465868.621806,wrist_up
