1,1742273049.339448,1742273051.352045,2
3,1742273051.352050,1742273053.376790,4
2,1742273053.376792,1742273055.378325,3
0,1742273055.378327,1742273057.381933,1
1,1742273057.381935,1742273059.422119,2
3,1742273059.422121,1742273061.450179,4
2,1742273061.450181,1742273063.490592,3
4,1742273063.490594,1742273065.513684,5
0,1742273065.513686,1742273067.519508,1
4,1742273067.519510,1742273069.523040,5
0,1742273069.523042,1742273071.527941,1
4,1742273071.527943,1742273073.558642,5
1,1742273073.558644,1742273075.565852,2
2,1742273075.565854,1742273077.587475,3
3,1742273077.587477,1742273079.587759,4
3,1742273079.587761,1742273081.589435,4
2,1742273081.589437,1742273083.636738,3
4,1742273083.636741,1742273085.659733,5
1,1742273085.659735,1742273087.661406,2
0,1742273087.661408,1742273089.662390,1
10,1742273089.662392,1742273091.705727,Five
5,1742273091.705728,1742273093.735740,Zero
12,1742273093.735742,1742273095.737168,Seven
10,1742273095.737170,1742273097.737418,Five
8,1742273097.737421,1742273099.775032,Three
6,1742273099.775034,1742273101.809436,One
5,1742273101.809438,1742273103.840080,Zero
11,1742273103.840082,1742273105.872666,Six
11,1742273105.872668,1742273107.879911,Six
7,1742273107.879913,1742273109.916125,Two
13,1742273109.916127,1742273111.936709,Eight
13,1742273111.936711,1742273113.937862,Eight
12,1742273113.937864,1742273115.951798,Seven
14,1742273115.951801,1742273117.982323,Nine
6,1742273117.982325,1742273119.987203,One
8,1742273119.987205,1742273122.011782,Three
9,1742273122.011784,1742273124.054557,Four
14,1742273124.054559,1742273126.081448,Nine
7,1742273126.081450,1742273128.118697,Two
9,1742273128.118699,1742273130.120676,Four
10,1742273130.120678,1742273132.123939,Five
12,1742273132.123941,1742273134.125695,Seven
12,1742273134.125698,1742273136.127828,Seven
7,1742273136.127831,1742273138.129983,Two
7,1742273138.129985,1742273140.130981,Two
9,1742273140.130983,1742273142.132662,Four
5,1742273142.132664,1742273144.132832,Zero
11,1742273144.132834,1742273146.134874,Six
9,1742273146.134876,1742273148.134895,Four
13,1742273148.134897,1742273150.135744,Eight
8,1742273150.135746,1742273152.136600,Three
6,1742273152.136602,1742273154.137748,One
13,1742273154.137750,1742273156.161060,Eight
8,1742273156.161062,1742273158.165588,Three
6,1742273158.165590,1742273160.166245,One
11,1742273160.166247,1742273162.170358,Six
14,1742273162.170360,1742273164.207113,Nine
5,1742273164.207115,1742273166.240377,Zero
14,1742273166.240380,1742273168.273477,Nine
10,1742273168.273479,1742273170.274313,Five
10,1742273170.274315,1742273172.307046,Five
10,1742273172.307049,1742273174.335060,Five
17,1742273174.335062,1742273176.350395,wrist_left
16,1742273176.350398,1742273178.370740,wrist_down
17,1742273178.370742,1742273180.371710,wrist_left
15,1742273180.371713,1742273182.372774,wrist_up
16,1742273182.372776,1742273184.377539,wrist_down
15,1742273184.377541,1742273186.382101,wrist_up
15,1742273186.382103,1742273188.382310,wrist_up
16,1742273188.382312,1742273190.385301,wrist_down
17,1742273190.385303,1742273192.416321,wrist_left
15,1742273192.416323,1742273194.416425,wrist_up
16,1742273194.416427,1742273196.423747,wrist_down
17,1742273196.423749,1742273198.425192,wrist_left
