2,1763442426.272970,1763442428.280183,3
1,1763442428.280186,1763442430.282002,2
4,1763442430.282004,1763442432.284414,5
3,1763442432.284417,1763442434.287607,4
2,1763442434.287609,1763442436.322102,3
4,1763442436.322104,1763442438.355603,5
0,1763442438.355606,1763442440.387559,1
3,1763442440.387562,1763442442.425196,4
1,1763442442.425198,1763442444.448267,2
0,1763442444.448269,1763442446.449904,1
2,1763442446.449906,1763442448.453672,3
3,1763442448.453674,1763442450.490462,4
0,1763442450.490464,1763442452.494689,1
1,1763442452.494691,1763442454.528228,2
2,1763442454.528230,1763442456.559086,3
1,1763442456.559088,1763442458.561894,2
0,1763442458.561896,1763442460.593723,1
3,1763442460.593725,1763442462.631521,4
4,1763442462.631523,1763442464.659902,5
4,1763442464.659904,1763442466.703614,5
10,1763442466.703616,1763442468.733415,Five
9,1763442468.733416,1763442470.772059,Four
5,1763442470.772061,1763442472.799670,Zero
12,1763442472.799672,1763442474.839870,Seven
7,1763442474.839872,1763442476.840131,Two
11,1763442476.840133,1763442478.866956,Six
14,1763442478.866958,1763442480.867986,Nine
11,1763442480.867988,1763442482.870149,Six
13,1763442482.870151,1763442484.908766,Eight
10,1763442484.908767,1763442486.909364,Five
5,1763442486.909366,1763442488.911398,Zero
6,1763442488.911400,1763442490.940767,One
10,1763442490.940769,1763442492.948612,Five
8,1763442492.948614,1763442494.980303,Three
12,1763442494.980305,1763442496.985469,Seven
13,1763442496.985471,1763442498.985998,Eight
6,1763442498.986000,1763442500.986749,One
7,1763442500.986751,1763442502.987517,Two
14,1763442502.987519,1763442505.010677,Nine
9,1763442505.010679,1763442507.057661,Four
8,1763442507.057663,1763442509.090232,Three
11,1763442509.090234,1763442511.125061,Six
6,1763442511.125063,1763442513.125773,One
5,1763442513.125776,1763442515.127340,Zero
7,1763442515.127342,1763442517.152805,Two
10,1763442517.152806,1763442519.193561,Five
12,1763442519.193563,1763442521.194997,Seven
5,1763442521.194999,1763442523.227330,Zero
10,1763442523.227332,1763442525.263888,Five
7,1763442525.263889,1763442527.265322,Two
13,1763442527.265324,1763442529.267796,Eight
9,1763442529.267798,1763442531.269144,Four
13,1763442531.269146,1763442533.292421,Eight
8,1763442533.292423,1763442535.339218,Three
8,1763442535.339220,1763442537.372375,Three
12,1763442537.372378,1763442539.373017,Seven
14,1763442539.373019,1763442541.374413,Nine
14,1763442541.374416,1763442543.408712,Nine
9,1763442543.408714,1763442545.434558,Four
6,1763442545.434560,1763442547.438301,One
11,1763442547.438304,1763442549.475143,Six
10,1763442549.475144,1763442551.475850,Five
15,1763442551.475852,1763442553.478525,wrist_up
15,1763442553.478528,1763442555.511844,wrist_up
17,1763442555.511846,1763442557.547014,wrist_left
17,1763442557.547017,1763442559.549667,wrist_left
16,1763442559.549669,1763442561.549875,wrist_down
16,1763442561.549877,1763442563.578378,wrist_down
16,1763442563.578380,1763442565.620778,wrist_down
16,1763442565.620781,1763442567.620904,wrist_down
17,1763442567.620907,1763442569.645141,wrist_left
15,1763442569.645143,1763442571.645470,wrist_up
15,1763442571.645472,1763442573.649917,wrist_up
17,1763442573.649919,1763442575.650227,wrist_left
