3,1763445679.053826,1763445681.055924,4
0,1763445681.055927,1763445683.066627,1
2,1763445683.066629,1763445685.092584,3
4,1763445685.092585,1763445687.093268,5
2,1763445687.093270,1763445689.132446,3
1,1763445689.132448,1763445691.132662,2
3,1763445691.132664,1763445693.168506,4
4,1763445693.168508,1763445695.200617,5
1,1763445695.200619,1763445697.207315,2
0,1763445697.207318,1763445699.233450,1
1,1763445699.233452,1763445701.234029,2
2,1763445701.234031,1763445703.277424,3
1,1763445703.277426,1763445705.309042,2
0,1763445705.309044,1763445707.333917,1
0,1763445707.333919,1763445709.344551,1
4,1763445709.344553,1763445711.346127,5
3,1763445711.346129,1763445713.372535,4
4,1763445713.372537,1763445715.373876,5
2,1763445715.373878,1763445717.376245,3
3,1763445717.376247,1763445719.377201,4
10,1763445719.377203,1763445721.416507,Five
11,1763445721.416508,1763445723.417255,Six
10,1763445723.417257,1763445725.450087,Five
6,1763445725.450089,1763445727.487673,One
12,1763445727.487675,1763445729.515042,Seven
8,1763445729.515045,1763445731.519688,Three
13,1763445731.519691,1763445733.520903,Eight
5,1763445733.520905,1763445735.528657,Zero
8,1763445735.528659,1763445737.553616,Three
14,1763445737.553618,1763445739.557100,Nine
7,1763445739.557102,1763445741.562091,Two
12,1763445741.562093,1763445743.594745,Seven
11,1763445743.594746,1763445745.599780,Six
13,1763445745.599782,1763445747.632449,Eight
6,1763445747.632451,1763445749.658574,One
10,1763445749.658576,1763445751.659821,Five
5,1763445751.659823,1763445753.661742,Zero
9,1763445753.661744,1763445755.699840,Four
7,1763445755.699842,1763445757.731829,Two
9,1763445757.731831,1763445759.770252,Four
14,1763445759.770254,1763445761.793963,Nine
13,1763445761.793966,1763445763.799589,Eight
12,1763445763.799591,1763445765.844400,Seven
9,1763445765.844401,1763445767.863872,Four
10,1763445767.863874,1763445769.864929,Five
5,1763445769.864931,1763445771.866346,Zero
10,1763445771.866348,1763445773.877472,Five
7,1763445773.877474,1763445775.912809,Two
11,1763445775.912811,1763445777.935578,Six
6,1763445777.935580,1763445779.945183,One
8,1763445779.945184,1763445781.981377,Three
14,1763445781.981379,1763445784.005323,Nine
11,1763445784.005325,1763445786.006345,Six
14,1763445786.006347,1763445788.012185,Nine
9,1763445788.012187,1763445790.017639,Four
13,1763445790.017641,1763445792.048583,Eight
6,1763445792.048585,1763445794.053559,One
5,1763445794.053561,1763445796.053845,Zero
8,1763445796.053847,1763445798.058122,Three
12,1763445798.058123,1763445800.082210,Seven
7,1763445800.082212,1763445802.090738,Two
10,1763445802.090740,1763445804.092599,Five
16,1763445804.092601,1763445806.117321,wrist_down
17,1763445806.117323,1763445808.119237,wrist_left
15,1763445808.119239,1763445810.120904,wrist_up
17,1763445810.120906,1763445812.123906,wrist_left
16,1763445812.123907,1763445814.132594,wrist_down
15,1763445814.132596,1763445816.155193,wrist_up
17,1763445816.155196,1763445818.156127,wrist_left
16,1763445818.156129,1763445820.157140,wrist_down
17,1763445820.157141,1763445822.166704,wrist_left
16,1763445822.166706,1763445824.199144,wrist_down
15,1763445824.199145,1763445826.200503,wrist_up
15,1763445826.200505,1763445828.202238,wrist_up
