3,1743582203.229321,1743582205.245846,4
1,1743582205.245849,1743582207.261294,2
2,1743582207.261296,1743582209.261562,3
4,1743582209.261564,1743582211.277566,5
2,1743582211.277568,1743582213.293518,3
0,1743582213.293520,1743582215.325465,1
1,1743582215.325467,1743582217.341855,2
0,1743582217.341857,1743582219.358023,1
4,1743582219.358025,1743582221.373689,5
3,1743582221.373690,1743582223.390470,4
0,1743582223.390473,1743582225.405929,1
3,1743582225.405931,1743582227.421883,4
2,1743582227.421885,1743582229.422129,3
1,1743582229.422131,1743582231.422256,2
4,1743582231.422258,1743582233.437764,5
4,1743582233.437766,1743582235.453175,5
3,1743582235.453177,1743582237.470019,4
2,1743582237.470021,1743582239.485409,3
1,1743582239.485411,1743582241.501641,2
0,1743582241.501643,1743582243.517628,1
10,1743582243.517630,1743582245.534176,Five
8,1743582245.534177,1743582247.549260,Three
9,1743582247.549261,1743582249.565515,Four
12,1743582249.565517,1743582251.597157,Seven
7,1743582251.597158,1743582253.612862,Two
11,1743582253.612864,1743582255.628831,Six
14,1743582255.628833,1743582257.629270,Nine
14,1743582257.629272,1743582259.645469,Nine
10,1743582259.645472,1743582261.645728,Five
6,1743582261.645730,1743582263.661224,One
5,1743582263.661226,1743582265.677074,Zero
13,1743582265.677075,1743582267.693461,Eight
10,1743582267.693463,1743582269.709703,Five
12,1743582269.709705,1743582271.757473,Seven
6,1743582271.757475,1743582273.757842,One
11,1743582273.757844,1743582275.773619,Six
9,1743582275.773621,1743582277.789778,Four
8,1743582277.789780,1743582279.822114,Three
13,1743582279.822116,1743582281.853452,Eight
7,1743582281.853454,1743582283.869682,Two
5,1743582283.869684,1743582285.885720,Zero
14,1743582285.885723,1743582287.901910,Nine
7,1743582287.901912,1743582289.917971,Two
8,1743582289.917972,1743582291.949591,Three
12,1743582291.949593,1743582293.965488,Seven
9,1743582293.965490,1743582295.981024,Four
7,1743582295.981026,1743582297.997460,Two
9,1743582297.997462,1743582300.013548,Four
5,1743582300.013550,1743582302.029639,Zero
6,1743582302.029641,1743582304.045085,One
5,1743582304.045087,1743582306.045527,Zero
11,1743582306.045529,1743582308.061077,Six
10,1743582308.061079,1743582310.061409,Five
13,1743582310.061412,1743582312.109229,Eight
8,1743582312.109231,1743582314.125005,Three
11,1743582314.125007,1743582316.141660,Six
12,1743582316.141662,1743582318.157886,Seven
10,1743582318.157888,1743582320.173724,Five
14,1743582320.173726,1743582322.173804,Nine
6,1743582322.173805,1743582324.189506,One
13,1743582324.189508,1743582326.205697,Eight
10,1743582326.205699,1743582328.222078,Five
17,1743582328.222079,1743582330.237624,wrist_left
15,1743582330.237626,1743582332.253872,wrist_up
15,1743582332.253873,1743582334.269015,wrist_up
17,1743582334.269018,1743582336.285483,wrist_left
16,1743582336.285485,1743582338.301782,wrist_down
16,1743582338.301784,1743582340.317074,wrist_down
17,1743582340.317076,1743582342.333764,wrist_left
15,1743582342.333767,1743582344.348845,wrist_up
16,1743582344.348847,1743582346.364566,wrist_down
16,1743582346.364568,1743582348.380964,wrist_down
15,1743582348.380965,1743582350.396992,wrist_up
17,1743582350.396994,1743582352.413275,wrist_left
