3,1753389570.044263,1753389571.544797,4
4,1753389571.544801,1753389573.078328,5
0,1753389573.078332,1753389574.611392,1
2,1753389574.611394,1753389576.112660,3
4,1753389576.112663,1753389577.642912,5
0,1753389577.642915,1753389579.144161,1
1,1753389579.144163,1753389580.678471,2
3,1753389580.678473,1753389582.179332,4
1,1753389582.179334,1753389583.680591,2
2,1753389583.680594,1753389585.214106,3
1,1753389585.214108,1753389586.749140,2
4,1753389586.749142,1753389588.250346,5
0,1753389588.250348,1753389589.782368,1
3,1753389589.782370,1753389591.289685,4
4,1753389591.289687,1753389592.823066,5
2,1753389592.823069,1753389594.358815,3
0,1753389594.358817,1753389595.890942,1
3,1753389595.890944,1753389597.424783,4
2,1753389597.424785,1753389598.948705,3
1,1753389598.948708,1753389600.450734,2
10,1753389600.450736,1753389601.961929,Five
14,1753389601.961932,1753389603.462044,Nine
9,1753389603.462047,1753389604.962260,Four
6,1753389604.962263,1753389606.494921,One
10,1753389606.494923,1753389608.028055,Five
13,1753389608.028058,1753389609.562065,Eight
14,1753389609.562068,1753389611.062560,Nine
10,1753389611.062563,1753389612.564093,Five
9,1753389612.564095,1753389614.096242,Four
11,1753389614.096243,1753389615.631565,Six
13,1753389615.631567,1753389617.164393,Eight
6,1753389617.164395,1753389618.665681,One
12,1753389618.665683,1753389620.196721,Seven
12,1753389620.196723,1753389621.704018,Seven
8,1753389621.704020,1753389623.236273,Three
7,1753389623.236275,1753389624.767873,Two
11,1753389624.767875,1753389626.268870,Six
5,1753389626.268872,1753389627.803737,Zero
8,1753389627.803739,1753389629.309173,Three
5,1753389629.309176,1753389630.831458,Zero
7,1753389630.831460,1753389632.334909,Two
12,1753389632.334911,1753389633.844958,Seven
13,1753389633.844961,1753389635.377814,Eight
10,1753389635.377817,1753389636.910188,Five
10,1753389636.910190,1753389638.445607,Five
6,1753389638.445609,1753389639.979137,One
13,1753389639.979139,1753389641.506495,Eight
11,1753389641.506498,1753389643.008587,Six
9,1753389643.008589,1753389644.545526,Four
9,1753389644.545528,1753389646.079794,Four
14,1753389646.079796,1753389647.612518,Nine
8,1753389647.612521,1753389649.113193,Three
14,1753389649.113196,1753389650.614479,Nine
12,1753389650.614482,1753389652.117097,Seven
8,1753389652.117099,1753389653.649359,Three
7,1753389653.649361,1753389655.153296,Two
6,1753389655.153298,1753389656.684147,One
7,1753389656.684149,1753389658.217476,Two
11,1753389658.217479,1753389659.718629,Six
5,1753389659.718631,1753389661.219323,Zero
5,1753389661.219325,1753389662.724501,Zero
