0,1743408527.711314,1743408529.725654,1
3,1743408529.725657,1743408531.751879,4
1,1743408531.751881,1743408533.752144,2
4,1743408533.752146,1743408535.754102,5
4,1743408535.754104,1743408537.793748,5
2,1743408537.793750,1743408539.822976,3
3,1743408539.822978,1743408541.827699,4
0,1743408541.827701,1743408543.828527,1
1,1743408543.828529,1743408545.860412,2
2,1743408545.860414,1743408547.864069,3
0,1743408547.864071,1743408549.899344,1
2,1743408549.899347,1743408551.931871,3
1,1743408551.931873,1743408553.937193,2
4,1743408553.937195,1743408555.971615,5
1,1743408555.971617,1743408557.973216,2
0,1743408557.973218,1743408559.994415,1
2,1743408559.994417,1743408562.006040,3
3,1743408562.006042,1743408564.007338,4
3,1743408564.007341,1743408566.036875,4
4,1743408566.036877,1743408568.038589,5
10,1743408568.038599,1743408570.040580,Five
10,1743408570.040582,1743408572.073973,Five
9,1743408572.073975,1743408574.074970,Four
12,1743408574.074973,1743408576.076099,Seven
13,1743408576.076101,1743408578.076665,Eight
5,1743408578.076668,1743408580.110538,Zero
7,1743408580.110541,1743408582.148380,Two
7,1743408582.148382,1743408584.151658,Two
6,1743408584.151661,1743408586.175410,One
10,1743408586.175412,1743408588.221974,Five
8,1743408588.221976,1743408590.243010,Three
12,1743408590.243012,1743408592.256806,Seven
11,1743408592.256809,1743408594.258830,Six
8,1743408594.258833,1743408596.293332,Three
9,1743408596.293334,1743408598.317088,Four
5,1743408598.317090,1743408600.323054,Zero
11,1743408600.323056,1743408602.359284,Six
14,1743408602.359286,1743408604.392127,Nine
13,1743408604.392129,1743408606.393943,Eight
6,1743408606.393945,1743408608.427734,One
14,1743408608.427736,1743408610.457250,Nine
9,1743408610.457252,1743408612.457579,Four
7,1743408612.457582,1743408614.464552,Two
5,1743408614.464554,1743408616.502739,Zero
13,1743408616.502741,1743408618.530296,Eight
7,1743408618.530299,1743408620.571875,Two
13,1743408620.571877,1743408622.592328,Eight
8,1743408622.592330,1743408624.593184,Three
9,1743408624.593186,1743408626.593872,Four
10,1743408626.593874,1743408628.601084,Five
14,1743408628.601086,1743408630.641701,Nine
6,1743408630.641703,1743408632.668743,One
11,1743408632.668745,1743408634.710163,Six
14,1743408634.710166,1743408636.737360,Nine
5,1743408636.737362,1743408638.738087,Zero
12,1743408638.738089,1743408640.739109,Seven
12,1743408640.739111,1743408642.778223,Seven
11,1743408642.778225,1743408644.807712,Six
8,1743408644.807714,1743408646.810369,Three
10,1743408646.810371,1743408648.850463,Five
6,1743408648.850465,1743408650.853429,One
10,1743408650.853431,1743408652.888643,Five
16,1743408652.888645,1743408654.908771,wrist_down
17,1743408654.908773,1743408656.922811,wrist_left
16,1743408656.922813,1743408658.946390,wrist_down
17,1743408658.946393,1743408660.958626,wrist_left
15,1743408660.958628,1743408662.992895,wrist_up
15,1743408662.992897,1743408665.022625,wrist_up
16,1743408665.022627,1743408667.025381,wrist_down
16,1743408667.025383,1743408669.025537,wrist_down
15,1743408669.025539,1743408671.055950,wrist_up
15,1743408671.055952,1743408673.061181,wrist_up
17,1743408673.061183,1743408675.095386,wrist_left
17,1743408675.095388,1743408677.128190,wrist_left
