1,1743412493.195952,1743412495.212358,2
4,1743412495.212361,1743412497.228199,5
2,1743412497.228201,1743412499.260401,3
2,1743412499.260403,1743412501.276104,3
0,1743412501.276106,1743412503.292287,1
1,1743412503.292289,1743412505.308097,2
0,1743412505.308099,1743412507.324300,1
3,1743412507.324302,1743412509.372056,4
3,1743412509.372057,1743412511.387523,4
4,1743412511.387525,1743412513.403832,5
0,1743412513.403834,1743412515.403906,1
2,1743412515.403908,1743412517.435391,3
4,1743412517.435393,1743412519.451502,5
3,1743412519.451504,1743412521.451575,4
3,1743412521.451577,1743412523.451668,4
4,1743412523.451670,1743412525.467626,5
2,1743412525.467628,1743412527.483289,3
0,1743412527.483291,1743412529.483981,1
1,1743412529.483983,1743412531.500055,2
1,1743412531.500056,1743412533.515103,2
10,1743412533.515105,1743412535.515180,Five
7,1743412535.515181,1743412537.531696,Two
5,1743412537.531698,1743412539.531788,Zero
14,1743412539.531790,1743412541.579338,Nine
10,1743412541.579340,1743412543.595924,Five
9,1743412543.595926,1743412545.611200,Four
14,1743412545.611202,1743412547.611305,Nine
7,1743412547.611307,1743412549.628085,Two
12,1743412549.628087,1743412551.660221,Seven
5,1743412551.660223,1743412553.675976,Zero
11,1743412553.675978,1743412555.691806,Six
9,1743412555.691808,1743412557.707769,Four
10,1743412557.707771,1743412559.723967,Five
8,1743412559.723969,1743412561.756004,Three
12,1743412561.756006,1743412563.771622,Seven
6,1743412563.771624,1743412565.788092,One
13,1743412565.788095,1743412567.803502,Eight
13,1743412567.803504,1743412569.819268,Eight
8,1743412569.819270,1743412571.835726,Three
11,1743412571.835728,1743412573.851388,Six
6,1743412573.851390,1743412575.883529,One
8,1743412575.883531,1743412577.899259,Three
6,1743412577.899261,1743412579.915687,One
10,1743412579.915688,1743412581.947419,Five
6,1743412581.947420,1743412583.963084,One
10,1743412583.963086,1743412585.994933,Five
11,1743412585.994935,1743412587.995659,Six
14,1743412587.995661,1743412589.995828,Nine
9,1743412589.995830,1743412592.011425,Four
8,1743412592.011427,1743412594.027506,Three
12,1743412594.027508,1743412596.043202,Seven
7,1743412596.043204,1743412598.058740,Two
14,1743412598.058742,1743412600.075194,Nine
13,1743412600.075197,1743412602.091258,Eight
5,1743412602.091260,1743412604.106587,Zero
13,1743412604.106590,1743412606.122693,Eight
5,1743412606.122695,1743412608.139502,Zero
9,1743412608.139504,1743412610.154880,Four
12,1743412610.154882,1743412612.171276,Seven
11,1743412612.171278,1743412614.187214,Six
7,1743412614.187216,1743412616.203170,Two
10,1743412616.203172,1743412618.234899,Five
16,1743412618.234900,1743412620.250766,wrist_down
16,1743412620.250768,1743412622.267475,wrist_down
15,1743412622.267477,1743412624.282674,wrist_up
17,1743412624.282676,1743412626.298656,wrist_left
17,1743412626.298657,1743412628.298900,wrist_left
15,1743412628.298902,1743412630.330455,wrist_up
16,1743412630.330457,1743412632.346521,wrist_down
16,1743412632.346523,1743412634.362384,wrist_down
15,1743412634.362386,1743412636.362406,wrist_up
17,1743412636.362407,1743412638.378844,wrist_left
17,1743412638.378846,1743412640.395343,wrist_left
15,1743412640.395345,1743412642.427394,wrist_up
