0,1743466568.952841,1743466570.969207,1
2,1743466570.969209,1743466572.984678,3
2,1743466572.984681,1743466575.001092,3
1,1743466575.001094,1743466577.001201,2
1,1743466577.001204,1743466579.016980,2
0,1743466579.016982,1743466581.049289,1
3,1743466581.049291,1743466583.064784,4
4,1743466583.064785,1743466585.065324,5
4,1743466585.065325,1743466587.081055,5
3,1743466587.081057,1743466589.112351,4
2,1743466589.112353,1743466591.128246,3
1,1743466591.128248,1743466593.144886,2
1,1743466593.144888,1743466595.161001,2
0,1743466595.161003,1743466597.161151,1
2,1743466597.161152,1743466599.192695,3
4,1743466599.192697,1743466601.208980,5
4,1743466601.208982,1743466603.224849,5
0,1743466603.224851,1743466605.240347,1
3,1743466605.240349,1743466607.256892,4
3,1743466607.256894,1743466609.272527,4
10,1743466609.272529,1743466611.288394,Five
6,1743466611.288396,1743466613.304283,One
10,1743466613.304285,1743466615.320249,Five
6,1743466615.320251,1743466617.336298,One
9,1743466617.336300,1743466619.368280,Four
7,1743466619.368282,1743466621.383817,Two
13,1743466621.383819,1743466623.383926,Eight
10,1743466623.383927,1743466625.400152,Five
12,1743466625.400154,1743466627.400429,Seven
13,1743466627.400431,1743466629.432314,Eight
5,1743466629.432316,1743466631.447698,Zero
7,1743466631.447699,1743466633.448085,Two
8,1743466633.448087,1743466635.464223,Three
8,1743466635.464225,1743466637.464552,Three
5,1743466637.464554,1743466639.480370,Zero
12,1743466639.480372,1743466641.496100,Seven
9,1743466641.496102,1743466643.512003,Four
11,1743466643.512004,1743466645.527838,Six
14,1743466645.527840,1743466647.543885,Nine
14,1743466647.543886,1743466649.544354,Nine
11,1743466649.544356,1743466651.575784,Six
5,1743466651.575786,1743466653.591984,Zero
11,1743466653.591987,1743466655.607961,Six
9,1743466655.607963,1743466657.624024,Four
6,1743466657.624026,1743466659.640061,One
12,1743466659.640063,1743466661.640250,Seven
10,1743466661.640252,1743466663.655818,Five
6,1743466663.655821,1743466665.671787,One
13,1743466665.671790,1743466667.687893,Eight
13,1743466667.687894,1743466669.719474,Eight
7,1743466669.719476,1743466671.751248,Two
14,1743466671.751250,1743466673.767226,Nine
12,1743466673.767228,1743466675.783197,Seven
9,1743466675.783199,1743466677.799084,Four
5,1743466677.799085,1743466679.799415,Zero
11,1743466679.799417,1743466681.799707,Six
10,1743466681.799709,1743466683.814884,Five
14,1743466683.814886,1743466685.830800,Nine
7,1743466685.830802,1743466687.847216,Two
8,1743466687.847218,1743466689.863502,Three
8,1743466689.863504,1743466691.863612,Three
10,1743466691.863614,1743466693.879170,Five
16,1743466693.879172,1743466695.895293,wrist_down
17,1743466695.895295,1743466697.895419,wrist_left
17,1743466697.895421,1743466699.927211,wrist_left
15,1743466699.927213,1743466701.975051,wrist_up
16,1743466701.975053,1743466703.991065,wrist_down
15,1743466703.991067,1743466706.006727,wrist_up
15,1743466706.006728,1743466708.022618,wrist_up
17,1743466708.022620,1743466710.038676,wrist_left
15,1743466710.038678,1743466712.055400,wrist_up
16,1743466712.055402,1743466714.070848,wrist_down
16,1743466714.070850,1743466716.086612,wrist_down
17,1743466716.086614,1743466718.102468,wrist_left
