2,1743467206.514509,1743467208.514912,3
4,1743467208.514916,1743467210.531669,5
1,1743467210.531672,1743467212.546885,2
3,1743467212.546886,1743467214.563138,4
0,1743467214.563140,1743467216.579106,1
1,1743467216.579108,1743467218.595283,2
3,1743467218.595285,1743467220.610866,4
4,1743467220.610868,1743467222.626272,5
0,1743467222.626274,1743467224.642895,1
2,1743467224.642897,1743467226.658627,3
1,1743467226.658629,1743467228.674541,2
0,1743467228.674543,1743467230.690078,1
3,1743467230.690080,1743467232.690299,4
2,1743467232.690300,1743467234.690380,3
4,1743467234.690382,1743467236.722096,5
2,1743467236.722098,1743467238.738419,3
4,1743467238.738421,1743467240.770886,5
3,1743467240.770888,1743467242.786550,4
1,1743467242.786552,1743467244.818111,2
0,1743467244.818113,1743467246.834656,1
10,1743467246.834658,1743467248.850243,Five
5,1743467248.850245,1743467250.866244,Zero
11,1743467250.866246,1743467252.882111,Six
11,1743467252.882113,1743467254.897529,Six
12,1743467254.897531,1743467256.914122,Seven
13,1743467256.914124,1743467258.929964,Eight
10,1743467258.929967,1743467260.946630,Five
5,1743467260.946632,1743467262.961721,Zero
9,1743467262.961723,1743467264.993922,Four
9,1743467264.993924,1743467267.009306,Four
6,1743467267.009308,1743467269.025521,One
8,1743467269.025523,1743467271.041617,Three
12,1743467271.041619,1743467273.058340,Seven
13,1743467273.058342,1743467275.073844,Eight
10,1743467275.073845,1743467277.089232,Five
7,1743467277.089234,1743467279.089311,Two
7,1743467279.089313,1743467281.105322,Two
6,1743467281.105324,1743467283.105683,One
14,1743467283.105684,1743467285.121900,Nine
14,1743467285.121902,1743467287.137572,Nine
8,1743467287.137574,1743467289.153594,Three
6,1743467289.153596,1743467291.185605,One
6,1743467291.185607,1743467293.201292,One
10,1743467293.201294,1743467295.201884,Five
5,1743467295.201886,1743467297.233845,Zero
7,1743467297.233847,1743467299.249608,Two
11,1743467299.249610,1743467301.264956,Six
8,1743467301.264958,1743467303.281973,Three
5,1743467303.281975,1743467305.297542,Zero
9,1743467305.297544,1743467307.313656,Four
14,1743467307.313658,1743467309.329768,Nine
14,1743467309.329769,1743467311.344754,Nine
13,1743467311.344757,1743467313.361330,Eight
11,1743467313.361332,1743467315.377814,Six
7,1743467315.377815,1743467317.392750,Two
9,1743467317.392752,1743467319.408838,Four
12,1743467319.408840,1743467321.425100,Seven
10,1743467321.425102,1743467323.440735,Five
12,1743467323.440737,1743467325.457023,Seven
13,1743467325.457025,1743467327.488385,Eight
8,1743467327.488387,1743467329.504694,Three
10,1743467329.504696,1743467331.520510,Five
15,1743467331.520512,1743467333.536883,wrist_up
16,1743467333.536884,1743467335.553427,wrist_down
15,1743467335.553428,1743467337.568879,wrist_up
16,1743467337.568881,1743467339.584336,wrist_down
17,1743467339.584338,1743467341.600769,wrist_left
17,1743467341.600771,1743467343.616315,wrist_left
15,1743467343.616317,1743467345.632769,wrist_up
17,1743467345.632771,1743467347.648661,wrist_left
16,1743467347.648663,1743467349.665296,wrist_down
15,1743467349.665298,1743467351.680597,wrist_up
17,1743467351.680599,1743467353.696768,wrist_left
16,1743467353.696770,1743467355.697098,wrist_down
