3,1743577399.774700,1743577401.779114,4
0,1743577401.779118,1743577403.808016,1
4,1743577403.808018,1743577405.814110,5
2,1743577405.814112,1743577407.848196,3
3,1743577407.848199,1743577409.849153,4
1,1743577409.849155,1743577411.850914,2
4,1743577411.850916,1743577413.880929,5
2,1743577413.880931,1743577415.883545,3
0,1743577415.883548,1743577417.885622,1
1,1743577417.885624,1743577419.920617,2
2,1743577419.920619,1743577421.927397,3
3,1743577421.927400,1743577423.948529,4
1,1743577423.948531,1743577425.991063,2
0,1743577425.991065,1743577427.994322,1
4,1743577427.994324,1743577429.995113,5
2,1743577429.995115,1743577432.023876,3
0,1743577432.023879,1743577434.066879,1
4,1743577434.066882,1743577436.095516,5
1,1743577436.095518,1743577438.097993,2
3,1743577438.097995,1743577440.129208,4
10,1743577440.129210,1743577442.133178,Five
8,1743577442.133179,1743577444.135527,Three
12,1743577444.135529,1743577446.168600,Seven
8,1743577446.168602,1743577448.169048,Three
7,1743577448.169051,1743577450.169723,Two
5,1743577450.169725,1743577452.205704,Zero
14,1743577452.205706,1743577454.208670,Nine
14,1743577454.208672,1743577456.210637,Nine
7,1743577456.210639,1743577458.239836,Two
10,1743577458.239838,1743577460.276605,Five
10,1743577460.276607,1743577462.280992,Five
5,1743577462.280994,1743577464.307157,Zero
11,1743577464.307159,1743577466.349306,Six
9,1743577466.349309,1743577468.350731,Four
11,1743577468.350733,1743577470.380993,Six
9,1743577470.380995,1743577472.415256,Four
6,1743577472.415258,1743577474.443563,One
13,1743577474.443565,1743577476.447310,Eight
12,1743577476.447312,1743577478.448549,Seven
13,1743577478.448550,1743577480.449112,Eight
6,1743577480.449114,1743577482.455618,One
8,1743577482.455620,1743577484.489800,Three
9,1743577484.489802,1743577486.492103,Four
12,1743577486.492106,1743577488.493508,Seven
9,1743577488.493510,1743577490.495022,Four
10,1743577490.495024,1743577492.526266,Five
5,1743577492.526268,1743577494.563312,Zero
11,1743577494.563314,1743577496.586813,Six
14,1743577496.586815,1743577498.589773,Nine
13,1743577498.589775,1743577500.590599,Eight
14,1743577500.590601,1743577502.592395,Nine
13,1743577502.592397,1743577504.631534,Eight
12,1743577504.631536,1743577506.663952,Seven
7,1743577506.663954,1743577508.698298,Two
7,1743577508.698300,1743577510.699998,Two
8,1743577510.700000,1743577512.734900,Three
11,1743577512.734902,1743577514.737120,Six
10,1743577514.737123,1743577516.738469,Five
6,1743577516.738471,1743577518.776376,One
6,1743577518.776378,1743577520.811314,One
5,1743577520.811316,1743577522.811562,Zero
10,1743577522.811565,1743577524.836734,Five
15,1743577524.836735,1743577526.847370,wrist_up
17,1743577526.847372,1743577528.868809,wrist_left
17,1743577528.868811,1743577530.871766,wrist_left
16,1743577530.871769,1743577532.880361,wrist_down
15,1743577532.880363,1743577534.908784,wrist_up
16,1743577534.908786,1743577536.913431,wrist_down
16,1743577536.913434,1743577538.948552,wrist_down
17,1743577538.948554,1743577540.981296,wrist_left
16,1743577540.981298,1743577542.982084,wrist_down
17,1743577542.982085,1743577544.984097,wrist_left
15,1743577544.984099,1743577546.986692,wrist_up
15,1743577546.986694,1743577548.987226,wrist_up
