0,1743577816.130496,1743577818.144211,1
1,1743577818.144215,1743577820.165586,2
0,1743577820.165588,1743577822.171883,1
2,1743577822.171885,1743577824.214673,3
4,1743577824.214676,1743577826.241164,5
3,1743577826.241166,1743577828.242533,4
3,1743577828.242535,1743577830.242921,4
2,1743577830.242923,1743577832.276929,3
1,1743577832.276932,1743577834.282358,2
4,1743577834.282360,1743577836.316009,5
3,1743577836.316011,1743577838.350248,4
1,1743577838.350250,1743577840.352585,2
1,1743577840.352587,1743577842.353682,2
3,1743577842.353684,1743577844.389365,4
0,1743577844.389367,1743577846.425686,1
0,1743577846.425688,1743577848.426878,1
2,1743577848.426881,1743577850.427916,3
4,1743577850.427918,1743577852.448412,5
2,1743577852.448414,1743577854.455411,3
4,1743577854.455413,1743577856.456659,5
10,1743577856.456661,1743577858.496102,Five
10,1743577858.496104,1743577860.528942,Five
14,1743577860.528944,1743577862.530591,Nine
11,1743577862.530593,1743577864.533065,Six
11,1743577864.533068,1743577866.559598,Six
13,1743577866.559601,1743577868.566935,Eight
9,1743577868.566937,1743577870.568745,Four
8,1743577870.568747,1743577872.599649,Three
6,1743577872.599651,1743577874.603839,One
5,1743577874.603841,1743577876.638436,Zero
5,1743577876.638438,1743577878.642257,Zero
8,1743577878.642259,1743577880.643039,Three
9,1743577880.643041,1743577882.665641,Four
7,1743577882.665643,1743577884.708616,Two
10,1743577884.708619,1743577886.710221,Five
6,1743577886.710223,1743577888.713363,One
12,1743577888.713365,1743577890.734058,Seven
14,1743577890.734060,1743577892.739644,Nine
12,1743577892.739646,1743577894.741007,Seven
13,1743577894.741009,1743577896.776220,Eight
7,1743577896.776222,1743577898.777343,Two
14,1743577898.777345,1743577900.779533,Nine
8,1743577900.779535,1743577902.806312,Three
9,1743577902.806314,1743577904.813599,Four
11,1743577904.813600,1743577906.847687,Six
9,1743577906.847689,1743577908.857013,Four
7,1743577908.857015,1743577910.888644,Two
6,1743577910.888646,1743577912.889823,One
14,1743577912.889825,1743577914.913270,Nine
8,1743577914.913272,1743577916.926342,Three
11,1743577916.926345,1743577918.930302,Six
13,1743577918.930304,1743577920.949846,Eight
7,1743577920.949848,1743577922.959715,Two
12,1743577922.959718,1743577924.962504,Seven
5,1743577924.962505,1743577926.992542,Zero
5,1743577926.992544,1743577928.996879,Zero
13,1743577928.996882,1743577931.032201,Eight
12,1743577931.032204,1743577933.064463,Seven
10,1743577933.064466,1743577935.065947,Five
6,1743577935.065950,1743577937.069769,One
10,1743577937.069772,1743577939.097001,Five
10,1743577939.097003,1743577941.103642,Five
16,1743577941.103644,1743577943.131434,wrist_down
15,1743577943.131436,1743577945.138538,wrist_up
16,1743577945.138541,1743577947.141854,wrist_down
17,1743577947.141858,1743577949.143559,wrist_left
15,1743577949.143561,1743577951.144431,wrist_up
17,1743577951.144433,1743577953.145393,wrist_left
16,1743577953.145395,1743577955.147032,wrist_down
15,1743577955.147034,1743577957.172298,wrist_up
17,1743577957.172300,1743577959.173025,wrist_left
17,1743577959.173027,1743577961.173688,wrist_left
16,1743577961.173690,1743577963.175521,wrist_down
15,1743577963.175523,1743577965.177969,wrist_up
