3,1753389848.615406,1753389851.124272,4
4,1753389851.124277,1753389853.657547,5
4,1753389853.657551,1753389856.163295,5
1,1753389856.163297,1753389858.696380,2
0,1753389858.696383,1753389861.226689,1
2,1753389861.226692,1753389863.764788,3
0,1753389863.764790,1753389866.294218,1
2,1753389866.294220,1753389868.797211,3
1,1753389868.797213,1753389871.298494,2
3,1753389871.298496,1753389873.833084,4
0,1753389873.833086,1753389876.365807,1
1,1753389876.365809,1753389878.900739,2
1,1753389878.900741,1753389881.409180,2
4,1753389881.409182,1753389883.931920,5
3,1753389883.931921,1753389886.436184,4
0,1753389886.436186,1753389888.978952,1
2,1753389888.978955,1753389891.479249,3
3,1753389891.479252,1753389893.979514,4
4,1753389893.979516,1753389896.480093,5
2,1753389896.480095,1753389899.006229,3
10,1753389899.006231,1753389901.510536,Five
9,1753389901.510537,1753389904.016668,Four
12,1753389904.016670,1753389906.551154,Seven
7,1753389906.551156,1753389909.080538,Two
5,1753389909.080540,1753389911.587750,Zero
14,1753389911.587752,1753389914.091237,Nine
5,1753389914.091240,1753389916.615633,Zero
8,1753389916.615635,1753389919.126451,Three
13,1753389919.126453,1753389921.627807,Eight
14,1753389921.627809,1753389924.162424,Nine
7,1753389924.162427,1753389926.663487,Two
10,1753389926.663489,1753389929.165276,Five
6,1753389929.165278,1753389931.697259,One
11,1753389931.697262,1753389934.228305,Six
13,1753389934.228307,1753389936.731675,Eight
8,1753389936.731677,1753389939.232344,Three
12,1753389939.232346,1753389941.733130,Seven
6,1753389941.733132,1753389944.234218,One
10,1753389944.234220,1753389946.734986,Five
11,1753389946.734988,1753389949.235187,Six
9,1753389949.235190,1753389951.739627,Four
14,1753389951.739629,1753389954.275621,Nine
6,1753389954.275623,1753389956.808935,One
10,1753389956.808937,1753389959.346441,Five
8,1753389959.346443,1753389961.881008,Three
11,1753389961.881010,1753389964.383075,Six
5,1753389964.383077,1753389966.911345,Zero
11,1753389966.911347,1753389969.413521,Six
10,1753389969.413523,1753389971.951305,Five
6,1753389971.951307,1753389974.482934,One
13,1753389974.482936,1753389976.983306,Eight
7,1753389976.983308,1753389979.489192,Two
12,1753389979.489194,1753389982.023650,Seven
7,1753389982.023652,1753389984.550174,Two
12,1753389984.550176,1753389987.061417,Seven
5,1753389987.061419,1753389989.588538,Zero
13,1753389989.588539,1753389992.095061,Eight
14,1753389992.095063,1753389994.630419,Nine
9,1753389994.630422,1753389997.159302,Four
8,1753389997.159304,1753389999.664602,Three
9,1753389999.664604,1753390002.165560,Four
