2,1743504088.951993,1743504090.968220,3
4,1743504090.968223,1743504092.968461,5
2,1743504092.968463,1743504094.983954,3
0,1743504094.983955,1743504097.000617,1
3,1743504097.000619,1743504099.015941,4
4,1743504099.015943,1743504101.031361,5
0,1743504101.031363,1743504103.047479,1
3,1743504103.047481,1743504105.080033,4
1,1743504105.080035,1743504107.096180,2
1,1743504107.096182,1743504109.127814,2
0,1743504109.127815,1743504111.143034,1
4,1743504111.143036,1743504113.159083,5
2,1743504113.159085,1743504115.175710,3
3,1743504115.175712,1743504117.175879,4
4,1743504117.175881,1743504119.207501,5
2,1743504119.207503,1743504121.222547,3
0,1743504121.222549,1743504123.239157,1
3,1743504123.239158,1743504125.254589,4
1,1743504125.254591,1743504127.271142,2
1,1743504127.271144,1743504129.302853,2
10,1743504129.302855,1743504131.318695,Five
14,1743504131.318697,1743504133.334712,Nine
11,1743504133.334714,1743504135.350904,Six
7,1743504135.350906,1743504137.366446,Two
12,1743504137.366447,1743504139.382770,Seven
5,1743504139.382772,1743504141.398988,Zero
8,1743504141.398990,1743504143.414272,Three
9,1743504143.414273,1743504145.414718,Four
6,1743504145.414719,1743504147.446660,One
9,1743504147.446661,1743504149.462620,Four
7,1743504149.462622,1743504151.478487,Two
11,1743504151.478489,1743504153.494607,Six
12,1743504153.494608,1743504155.510623,Seven
14,1743504155.510625,1743504157.542689,Nine
8,1743504157.542690,1743504159.558108,Three
6,1743504159.558110,1743504161.574212,One
5,1743504161.574213,1743504163.589610,Zero
10,1743504163.589612,1743504165.606452,Five
10,1743504165.606454,1743504167.622295,Five
13,1743504167.622297,1743504169.637452,Eight
13,1743504169.637454,1743504171.652942,Eight
7,1743504171.652944,1743504173.653294,Two
8,1743504173.653296,1743504175.653655,Three
7,1743504175.653657,1743504177.669160,Two
8,1743504177.669161,1743504179.685038,Three
9,1743504179.685040,1743504181.700740,Four
10,1743504181.700742,1743504183.701277,Five
13,1743504183.701278,1743504185.701377,Eight
14,1743504185.701379,1743504187.732701,Nine
12,1743504187.732703,1743504189.732729,Seven
11,1743504189.732731,1743504191.733547,Six
6,1743504191.733549,1743504193.748694,One
12,1743504193.748696,1743504195.749022,Seven
11,1743504195.749024,1743504197.764373,Six
13,1743504197.764375,1743504199.764513,Eight
10,1743504199.764514,1743504201.764624,Five
14,1743504201.764626,1743504203.765317,Nine
5,1743504203.765318,1743504205.780809,Zero
9,1743504205.780811,1743504207.812226,Four
5,1743504207.812228,1743504209.828882,Zero
6,1743504209.828884,1743504211.844984,One
10,1743504211.844986,1743504213.876522,Five
15,1743504213.876524,1743504215.877046,wrist_up
15,1743504215.877049,1743504217.908627,wrist_up
16,1743504217.908629,1743504219.923838,wrist_down
17,1743504219.923840,1743504221.924517,wrist_left
17,1743504221.924519,1743504223.940602,wrist_left
16,1743504223.940604,1743504225.955451,wrist_down
16,1743504225.955453,1743504227.972230,wrist_down
15,1743504227.972232,1743504229.988047,wrist_up
17,1743504229.988049,1743504232.003494,wrist_left
15,1743504232.003496,1743504234.020383,wrist_up
17,1743504234.020385,1743504236.035006,wrist_left
16,1743504236.035008,1743504238.051560,wrist_down
